"[7.86903911 8.25896834 7.83659289 7.50447023 7.54297287 7.38734981
 6.92983973 7.19143612 7.17092497 6.80579809 6.77344707 6.99817134
 6.43904982 6.4081782  6.63031641 6.08598558 6.33496319 6.15900553
 6.17723922 6.60811629 6.44653401 6.42013706 6.03253399 6.33818293
 6.49686805 6.31013341 6.33709581 6.61161625 6.32872031 6.01318572
 6.27880256 5.98394469 6.01783182 6.24073784 6.08793514 6.36711828
 6.41632207 5.98046216 6.08982126 6.4131926  6.48300316 5.91114207
 6.07999808 5.86863801 6.29450602 6.17519827 6.17841907 6.02224966
 6.0115588  6.21761736 6.07171305 6.02259526 6.02552956 5.86706387
 5.80321748 5.75398993 5.76183511 6.00632793 5.8769486  5.6212067
 5.61632109 5.68477411 5.86705495 5.59951094 5.58117112 6.03076879
 6.28644178 6.04100184 5.63544105 5.49524772 5.74226287 5.79261661
 5.69533546 5.77378723 5.7497865  5.4409895  5.38843501 5.49496324
 5.43421911 5.62174231 5.67059516 5.61829967 5.75320487 5.72290441
 5.32638833 5.24679562 5.6774657  5.78510202 5.52504654 5.15392427
 5.02615016 5.35058014 5.55830522 5.28970071 5.44937845 5.14753798
 4.91826702 5.51888791 5.60262209 5.3251648 ]",0
"[7.77737989 7.65795573 7.64637014 7.43196187 7.37679991 6.85741078
 7.18795558 7.07789607 6.93869659 7.42814601 6.74195599 7.27548546
 6.36315744 7.01383298 6.7225666  6.96744824 6.41330195 6.45449094
 6.80935152 6.41763748 6.19776561 6.37960309 6.59931136 6.56763384
 6.30941952 6.43175262 5.9251644  6.41790174 6.24699015 5.95242667
 5.53403629 6.40332106 6.37145481 6.06168402 6.02050321 5.99630939
 6.0999906  5.72102767 6.3399531  5.80190365 6.02675497 6.16525035
 6.37452702 6.0508367  6.17296387 5.90948506 6.05178087 5.66694909
 5.62464279 5.78209935 5.60903394 6.00344505 5.55031267 5.94751425
 5.52989096 6.03006984 5.72698815 6.0170911  5.89131986 5.62526932
 5.56524044 5.83424026 5.56749391 5.57901936 5.41389756 6.02098622
 5.56589012 5.83600291 5.87799628 5.79510017 5.74349556 5.98143123
 5.26854398 5.58304265 5.5471888  5.66114236 5.84267707 5.8465769
 5.49906578 5.18678083 5.49561766 5.32474537 5.34834833 5.72659906
 5.44535972 5.77550529 5.59902427 5.80190995 5.36216942 5.89556493
 5.17959478 5.67128994 5.4240754  5.44533867 4.96055564 5.14444683
 4.81838931 5.19126089 5.41998611 5.41508218]",0
"[8.67320586 8.28068757 8.11933878 7.65669688 7.42570832 7.28077385
 7.27674252 7.4818315  7.26482904 6.53237959 6.83611498 7.00636388
 6.78011937 6.81018802 7.08986868 6.8336339  6.67963995 6.62939715
 6.81834592 6.58670584 6.34177374 6.41786143 6.57310526 6.57271134
 6.63145916 6.40699493 6.21002065 6.29159591 6.42024957 6.28478051
 6.30689228 5.92582424 6.55346161 6.32758863 6.35541678 6.28121074
 5.92180982 6.05027776 5.76754623 6.16046104 6.36215386 6.07297467
 5.66419495 6.22573123 5.71938585 6.01130369 5.8711268  5.94823215
 5.97536206 6.11191967 6.16201422 5.73041513 5.55216414 6.42109523
 6.0689419  5.95121507 6.15477872 6.33254193 5.55385013 6.33394153
 5.78421841 6.16736366 5.2926705  5.78765123 5.6118255  5.84760555
 5.91089192 5.98851975 5.87362772 5.89690809 5.58492607 5.85453403
 5.76652537 5.34261311 6.18814466 5.193288   5.84687079 5.63188627
 5.25448989 5.80376482 5.88393485 4.93479598 5.76753499 5.7563852
 5.0966471  5.08240793 5.42601672 5.36466774 5.45023473 5.55161254
 5.31616089 5.71375308 5.5812593  5.36660539 5.20154588 4.99478562
 5.30992746 5.23215474 5.56175106 5.90872953]",0
"[7.71524746 8.00674302 7.73183636 7.68599431 7.44785234 6.9806826
 6.69954012 6.80091613 6.76926532 6.48835377 6.76505772 6.66177662
 6.11591159 6.98556512 6.25630659 6.73374503 6.58053303 6.30683415
 6.39518481 6.40707401 6.58872594 6.4450563  6.46517162 6.4231384
 6.06768505 5.99499768 6.30970817 6.22883089 5.99143372 6.30896738
 6.07220367 6.37738286 6.33255442 5.99789071 6.12037764 6.24520988
 6.30008075 5.70578949 6.33786877 5.93785054 6.36479598 6.24913931
 6.5449367  5.86253424 6.33670959 5.88432807 5.77351161 6.01261421
 5.9511768  6.2109119  5.92978848 5.70644609 6.13665371 6.00017083
 5.96831558 5.82608084 6.07815265 5.98534776 5.30696098 5.91461884
 5.52859613 5.93368723 5.74858955 5.98790597 5.68762125 5.72149064
 5.73577293 5.60208889 5.65098427 5.882676   5.63968732 5.83691688
 5.42317066 5.4783888  5.97128786 5.85472948 5.66328793 5.58320151
 5.82287594 5.78879435 5.62866944 5.66863207 5.58215523 5.78567544
 5.74414214 5.60856217 4.98328751 4.98830984 5.07359256 5.72935651
 5.83721115 5.57845811 5.63176415 5.07277266 5.20793363 5.22148096
 5.42565946 5.84184771 4.92084105 5.34362378]",0
"[7.33117016 8.06506041 8.01327328 7.64497745 7.66663876 7.59011008
 7.12478043 6.77295879 7.6551478  7.34261022 7.23369256 7.00827773
 7.07408213 6.45582949 6.52737167 6.44288688 6.55094463 6.29294139
 6.61162404 6.60398993 6.28308601 6.58870989 6.43667484 6.55131703
 6.72433504 6.02733351 6.4790036  6.44827373 6.11269786 6.26499652
 6.49614055 6.41464588 6.02778617 6.59085627 6.17337675 6.29813085
 6.09198436 6.18463533 6.62806126 6.18425558 6.11630532 6.22559716
 6.27987385 6.03992305 6.21692569 6.03094408 5.91212482 5.92807532
 5.95898677 6.19890293 6.27589416 5.72741056 6.04485592 6.22736461
 6.15537893 5.70778842 5.95498699 5.68278968 5.6590548  5.99021467
 6.04971127 6.12835806 5.4785865  6.0101143  5.95193851 5.76725462
 5.88802188 5.51337055 5.73876241 5.44678124 5.86843611 5.64409416
 6.05625752 5.61792721 5.33451104 5.82397175 5.98131052 6.02367821
 5.94853429 5.97213696 5.90571618 5.90086613 6.04486453 5.80981456
 5.6366405  5.81574199 5.35562971 5.45729921 5.45370523 5.64001328
 5.82497779 6.00175495 5.75854116 5.86266949 5.66222096 5.61385622
 5.61416705 5.3095759  5.21378625 5.60585217]",0
"[8.49984384 8.66006711 8.45954375 7.4286106  7.64602869 7.01831598
 6.9093241  6.95309684 6.20708406 6.99915047 6.54040676 6.64824395
 6.61675631 6.68302966 6.06494448 6.20749907 6.55945101 6.17957361
 6.55428325 6.30301524 6.26077783 6.50123511 6.25576893 6.54987726
 5.85752412 6.4801315  6.55481963 6.15731974 6.32647823 6.22181722
 6.21792854 5.8291783  6.46588963 6.34844767 6.75062891 6.63765374
 6.56007941 6.72562921 5.93427657 6.5510441  6.33209911 6.83287299
 6.71023543 6.47207003 6.89973087 7.18973915 7.20966715 6.78729614
 7.10431711 7.56729598 7.92295451 7.66632773 7.22403628 6.70002912
 6.97288851 6.84874951 6.67140211 6.50212554 6.70399163 6.67068472
 6.80387593 6.56652262 6.14775842 6.61643924 6.33591392 6.65236728
 6.76787513 6.55402911 6.1134409  6.03105461 6.16752627 6.48119184
 6.01389285 6.0977537  6.40400653 6.03551378 6.03507454 6.45325354
 6.29748384 5.88859114 6.09654869 5.98186183 5.9776216  6.30100465
 6.18528039 6.17481942 5.90321435 6.25080546 6.24685885 6.10258655
 5.37853608 6.48740241 6.53348559 6.31420101 6.27969636 6.42900453
 6.8288655  6.16731839 7.01383551 7.07822766]",0
"[8.183449   6.57904829 7.05712879 6.36472568 7.09304795 6.61326389
 6.79485232 6.64204841 6.27155041 6.5188142  6.43500212 6.24920851
 6.2155314  6.03729903 6.04932596 6.05265868 6.39137224 5.71738237
 6.18326737 6.11426015 6.29900394 6.02564231 6.01916572 6.5343729
 5.79520554 7.0294344  5.98975777 5.97151805 6.57317936 6.37975775
 5.83940541 6.24383672 6.33303694 6.10899169 6.55733667 6.35237171
 5.8600783  6.10603123 6.42385213 6.52971122 6.5415175  6.79488683
 6.47200971 6.33695555 6.78908934 6.60626415 7.32397466 6.57209
 7.19506746 6.77151932 8.45100886 6.89150777 7.21075173 6.27380338
 7.33394198 6.11996176 6.69451521 6.39085876 6.39620406 6.50953944
 6.62752616 6.16513242 6.49213267 6.46342457 6.32891149 6.04440582
 6.54628253 6.23449745 6.27441073 5.89046518 6.32033131 6.16001827
 6.10056699 5.92748947 6.2766352  6.94606617 5.97901899 6.286377
 6.37169501 6.14278614 6.1326038  5.92336945 6.29224826 5.83191766
 6.06376657 6.26714117 5.88412982 6.20100376 6.32886329 5.90159478
 6.19146225 6.27523556 5.74723598 6.18972711 6.21984334 6.33510046
 6.55698569 6.18726386 6.59880773 6.43697041]",0
"[8.36444354 7.49397025 6.85457064 6.43443192 7.06648899 6.42444532
 6.29645855 6.21824528 6.9858416  6.35177205 6.42477285 5.89336829
 6.23231423 6.48318864 5.88972941 6.34191975 6.1916792  6.12231107
 6.27691765 6.17379155 5.98730305 6.22854758 6.19716751 6.29411929
 5.8412826  6.55044912 5.89827262 5.90769103 6.64536703 6.03520308
 6.22435968 6.15186275 5.77636865 6.56753417 6.61259339 6.40036487
 6.4691273  6.30668624 6.43845931 6.4177082  6.70026468 6.78704113
 7.07293995 6.74783967 6.62030683 6.80869489 6.99671313 6.86826078
 7.09706074 7.10121388 8.48327314 7.06180541 7.19689232 6.82497836
 7.03675075 6.8067961  6.75198279 6.67239766 7.17515458 6.70045556
 6.53791544 6.00642331 6.11220166 6.44859838 5.78484151 5.97601397
 6.49826202 6.16838968 5.96398706 6.30320529 6.36294264 6.1437521
 6.37736304 6.14175057 6.2547355  6.6556544  5.95778428 6.52417749
 5.97368829 6.02556949 5.60008098 5.97419952 5.98957605 6.07788852
 5.97596529 5.75901561 6.31745383 6.23396619 5.90292941 5.85655572
 5.78366712 6.03453117 6.12660563 6.17392509 6.01628153 6.04722081
 6.05806512 6.56248391 6.43261512 6.92721872]",0
"[8.01642001 6.23638342 6.5174841  6.22351898 6.56100259 6.3611195
 6.54479745 6.58797779 6.92750439 6.37190062 6.61322187 5.954118
 6.350417   6.132396   6.16686617 5.96838897 6.59372261 6.17414281
 6.23963935 6.01477896 6.45383154 6.3273227  6.13967416 6.53981199
 6.04659884 6.44648155 6.32872325 6.19062401 5.40118588 6.38530125
 6.48794405 6.50141977 6.2134629  6.14872988 6.47749906 6.50719838
 6.26996588 6.41730429 6.16882762 6.71147281 6.92235159 6.8757738
 7.23042164 6.84018766 6.47587401 6.57547861 6.85928992 6.83958467
 6.77318061 6.86089356 8.35533997 6.95154276 6.79627435 6.63333704
 6.90772136 6.61176416 6.17583154 6.94262741 7.22010033 6.90119732
 6.68648232 6.99706907 6.44697121 6.33444843 5.77861624 6.49091915
 6.2799347  6.0422479  6.29806947 6.3278964  6.25292812 6.3885375
 6.15861063 6.24379751 5.81468558 6.77493655 6.51176464 6.07337868
 6.33875798 6.42081477 6.34067511 5.68201356 6.01111196 6.15033449
 5.70293772 6.36095362 5.92287414 5.88116294 6.25761373 5.8039424
 6.34413147 6.29483075 5.7143121  5.85628228 6.11718748 6.23566202
 6.48469835 6.0297952  6.05607925 6.12064514]",0
"[8.25418015 6.7105993  6.17649908 7.04952709 6.66637283 6.31268322
 6.43465303 6.72374294 7.13743994 6.8509597  6.56960974 6.31032497
 6.37722167 5.45814598 6.01045055 6.11673178 5.91540522 6.12286668
 6.41560055 6.09373954 6.17112089 6.11886193 6.15541005 5.67664018
 5.94872215 6.14981254 6.20735534 6.11649171 6.27729619 6.02813582
 6.05297588 6.29325513 6.42004319 6.08184514 6.31359137 6.4523119
 6.27292746 6.14704442 6.15980354 6.34350982 6.44368096 7.14962767
 7.53200747 6.54988314 6.85091496 6.92439821 6.87606115 7.08880873
 6.15359635 6.56999454 8.49009789 6.7684001  6.41274795 7.23810666
 6.97047949 6.98591904 7.00766017 6.66628498 7.51249126 7.04900968
 6.15166973 6.36480144 6.75916852 6.19068396 5.88095514 6.32321493
 6.35847895 6.37885341 6.08956145 5.80169013 6.10262203 6.03436218
 6.29495834 5.92049543 5.99208336 6.62954181 6.33123544 6.07712007
 6.13221945 5.89033877 6.31216822 6.0295274  5.85096091 6.28972544
 5.81776208 5.6398471  6.40732223 6.28189044 6.57465196 6.02104741
 5.9992508  5.93823612 5.98356265 6.36565566 6.21300984 5.94595803
 6.48376025 6.45809676 6.2017743  6.01632824]",0
"[8.18023491 7.53410757 6.9712923  6.41815769 6.87274576 6.58020226
 6.95028133 6.11121714 6.47286531 6.66136975 6.08969225 6.24274029
 6.17226668 6.01476993 6.10453142 6.2257252  6.29373462 6.68827802
 5.789174   5.73850407 6.01269494 6.2326568  5.89987569 6.17425929
 6.21133924 6.20914914 6.68912706 6.0756448  6.25177598 5.95828428
 6.32412747 5.92122707 6.11078358 6.35773326 6.33270922 6.50056369
 5.99771998 5.90906942 6.43521399 6.43426724 6.55091738 6.4688655
 6.34188038 6.33222224 6.8499632  6.54629919 7.03416449 7.17151544
 6.58855548 7.44304305 8.36952248 7.38792045 6.6942727  7.26632848
 7.04466042 7.02208243 6.85604957 6.49048469 6.67929675 6.54241269
 6.53042981 6.6338961  6.50037886 5.95795764 6.31640647 6.41287546
 6.31374381 6.1976876  6.38031092 6.44903731 5.76106934 6.13539223
 6.71690672 6.30055899 6.26143221 6.60462672 6.40856904 5.90548973
 6.02180485 6.09299627 6.41489618 6.14866861 6.23357909 5.95460769
 6.00262394 5.95433251 6.00287831 6.22210972 6.01223036 6.15964467
 6.12101453 6.19786983 6.24800222 5.94533636 6.16108152 6.42560341
 6.48793303 6.21984717 6.77810565 6.83262682]",0
"[8.18322853 6.93789828 6.76479069 5.89246629 6.95399137 6.57078802
 6.8533459  6.61063861 6.80117134 6.69232277 6.64884117 6.49304123
 6.41947227 6.19381548 6.48260425 6.76868464 6.38040562 6.13096914
 6.46479426 6.39770517 6.12977375 6.5575271  6.20074285 5.7479721
 6.14884303 6.72974398 6.38611949 6.00274867 6.51622579 6.60170558
 6.29606266 6.05327133 6.34586969 6.45394064 6.17478386 6.33315691
 6.38123541 6.39750319 6.68700895 6.46254334 6.42708158 6.68314481
 6.76877067 6.96853483 6.78429921 6.7658512  6.79351877 7.00149037
 6.57583617 7.03222895 8.50705419 7.29596917 6.39555315 6.98933392
 6.87273718 6.63682765 6.77188068 6.63142839 6.79270682 6.60941092
 6.40740429 6.46074378 6.16454827 6.4589692  6.18994823 6.53353008
 6.02797576 6.54289557 6.10638638 6.01588956 5.9948087  6.234702
 6.15346164 6.20356032 5.52665757 6.79661027 5.81887348 6.19500492
 6.05093002 5.88301649 6.06723247 6.08469577 6.33034614 5.98813519
 6.15148417 6.11236948 5.80527335 5.55542085 6.09102195 6.14877881
 6.52726783 5.98328936 6.03962127 6.47743209 6.59164342 6.26858595
 6.59850293 5.95662536 6.03893404 6.36230916]",0
